"","p.name","p.id","p.owner","track.name","track.id","added.at","track.duration","track.popularity","track.dance","track.energy","track.key","track.loudness","track.speechiness","track.acousticness","track.instrumentalness","track.liveness","track.valence","track.tempo"
"105","Feb2017","0JfjB7rFlxgErruxTiMRUf","mark.rossi.06","Young Hearts","3bp1AbnMkaCXELQXovwRdb","2017-02-22T00:02:05Z",218503,58,0.726,0.501,8,-10.018,0.0335,0.198,0.0173,0.131,0.18,119.069
"106","Feb2017","0JfjB7rFlxgErruxTiMRUf","mark.rossi.06","Old Love (feat. Bobby ""Blue"" Bland)","1j5IW94Vn3hRbV5PqoYG4U","2017-02-26T00:48:28Z",277133,19,0.721,0.509,9,-6.574,0.0712,0.158,0.731,0.0746,0.55,67.56
"107","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Nobody Speak (feat. Run the Jewels)","2zvXUc9nn5Uwer8dbWxN8F","2017-01-02T00:11:32Z",195965,56,0.62,0.813,2,-5.937,0.153,0.0377,0.00282,0.263,0.316,160.063
"108","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Bunker","6riWwLphRonllNhC5SILlR","2017-01-03T23:49:45Z",291280,36,0.677,0.445,10,-8.883,0.0366,0.218,0.0206,0.165,0.232,107.002
"109","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Wait Any Longer","4UrOaQjgMHy40ypI0lZCW6","2017-01-04T00:15:27Z",202053,23,0.533,0.552,11,-7.135,0.0434,0.368,0.000246,0.137,0.648,163.647
"110","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Decency","0Yy9FK5wu72De1NcpJ204O","2017-01-05T19:09:01Z",239796,31,0.632,0.395,4,-7.873,0.0291,0.148,1.82e-05,0.0938,0.27,80.01
"111","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Heart","5VD6Stj5t9f185bJuOJllB","2017-01-06T00:04:31Z",297614,46,0.612,0.346,1,-10.051,0.0373,0.437,0.741,0.115,0.0383,107.029
"112","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Paper Trails","6rqONVHOT73QecUdJ5HVHy","2017-01-06T00:10:29Z",289840,56,0.948,0.419,8,-13.043,0.058,0.779,0.916,0.121,0.38,113.235
"113","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Alley Cats","5XQFtyfk4xZXxAwgL9uafh","2017-01-06T01:33:55Z",131876,17,0.62,0.153,2,-12.227,0.0386,0.892,0,0.108,0.144,116.245
"114","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Virginia Wolf","1YAY1Uyr37KAL9OoORduzM","2017-01-07T00:46:30Z",248081,35,0.747,0.64,6,-11.094,0.11,0.315,0.73,0.136,0.589,92.99
"115","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Start Shootin'","4IUgpL0CgSiloUOHzgd6Qe","2017-01-07T03:15:36Z",216666,54,0.59,0.837,4,-10.138,0.0423,0.16,0.733,0.101,0.422,89.871
"116","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Runnin Thru My Dreams","16jfJeExr91K1XNuqDjsoC","2017-01-09T16:35:16Z",254728,42,0.693,0.581,9,-9.384,0.0891,0.146,0.00419,0.169,0.327,75.979
"117","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","The Gaudy Side of Town","1VdSiFWAzU1pwpllaQVN5h","2017-01-09T21:43:12Z",427226,7,0.685,0.423,11,-9.031,0.0475,0.716,0.518,0.0765,0.649,138.034
"118","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","No Sweat","1MGhJnIIx29GItCJPBF7N0","2017-01-09T21:57:36Z",365840,0,0.503,0.399,10,-8.631,0.0265,0.27,0.224,0.119,0.131,138.191
"119","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Crystal Rope","16o27x0HMVzjGGPdKgdqVx","2017-01-09T22:09:50Z",204346,0,0.703,0.281,9,-7.572,0.0663,0.251,0.792,0.149,0.418,68.707
"120","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Faded High","7buALU8VTcaC20oYBi2Wj2","2017-01-09T22:20:20Z",448466,0,0.62,0.827,1,-6.292,0.0298,0.0957,0.757,0.107,0.441,137.964
"121","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Kiwi Maddog 20/20 (Version 2)","4VVVIchlJFKul9vntEVNcz","2017-01-13T00:08:32Z",222853,39,0.495,0.495,0,-9.278,0.0311,0.449,0.89,0.111,0.165,76.562
"122","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Ghetto Matrix","50Nh8frDBwirycorRCddKi","2017-01-13T23:32:47Z",226520,39,0.592,0.769,2,-7.127,0.19,0.359,0.0143,0.122,0.222,171.94
"123","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Away From Today","2ZqLQU3i8ZNjEVZ6b9HNO0","2017-01-14T22:07:36Z",204158,41,0.536,0.826,0,-5.493,0.0318,0.000863,0.000396,0.116,0.432,97.526
"124","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","I Just Wanna","4tPrsy2AujIOUxYd6ITOIz","2017-01-14T22:22:12Z",183243,55,0.608,0.852,4,-6.885,0.0419,0.0021,0.505,0.369,0.647,148.004
"125","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Repeat","2eIL9b2YyVTRxElEK68Tjs","2017-01-14T23:34:40Z",225880,48,0.776,0.294,3,-14.181,0.22,0.525,0.409,0.0683,0.199,135.974
"126","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","How We Ride / Time","0FjqKSCgHVY5cIK4CLErSQ","2017-01-15T17:53:45Z",340708,30,0.45,0.608,10,-6.96,0.0618,0.369,0.00113,0.0918,0.427,66.003
"127","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Solid Ground","0pL7EomjZPDvHiyWTZ6vy0","2017-01-15T18:06:59Z",197383,25,0.746,0.637,2,-8.368,0.0301,0.476,0.0182,0.282,0.824,106.922
"128","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Life of Luxury","7awPLCWmhJj0nS2vpwttvH","2017-01-16T00:02:08Z",173493,26,0.579,0.91,6,-5.307,0.0293,0.268,0.00124,0.105,0.863,115.098
"129","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Dangerous","33B2QbtAj8mbDpwvGTOnBt","2017-01-16T00:08:48Z",250000,71,0.774,0.709,8,-6.166,0.0465,0.00224,0.00224,0.21,0.575,119.982
"130","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","A Violent Noise","661bbtA19xopO3lH0J4Qvr","2017-01-16T00:22:42Z",227466,69,0.549,0.423,0,-8.885,0.0373,0.745,0.172,0.127,0.145,119.345
"131","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","On Hold","5CPqOpKSk0QcJ3dGdaWcRB","2017-01-16T00:36:46Z",224133,78,0.723,0.669,0,-6.784,0.0348,0.0522,0.192,0.109,0.332,125.051
"132","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Break Apart","2pYvd6cHcAIMAM6xMD6nok","2017-01-16T00:55:20Z",274693,64,0.648,0.458,5,-15.169,0.0311,0.864,0.0944,0.366,0.0875,119.96
"133","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Dragged","6fawwYO58aoLOPvvZG6qWs","2017-01-17T04:31:31Z",300656,45,0.773,0.596,5,-11.647,0.0848,0.25,0.82,0.205,0.0865,115.035
"134","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Undercover","63M7hln9KBZDw4xIFgkC34","2017-01-17T07:00:13Z",287436,39,0.637,0.863,7,-7.456,0.0411,0.0137,0.000465,0.281,0.186,120.02
"135","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Pink Frost","4VumKKz7GvOpJ2V1wIMThn","2017-01-22T17:36:43Z",235773,15,0.582,0.529,6,-11.43,0.0262,0.582,0.259,0.0806,0.306,138.825
"136","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Mind Frame","3VHwCZELoHPne0nvgFNTiu","2017-01-22T20:00:24Z",128128,33,0.473,0.603,11,-5.25,0.0256,0.00485,0.769,0.0817,0.594,168.274
"137","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Follow the Leader","5XjwPZtK5rn5uP7YgRd08U","2017-01-22T20:10:19Z",253226,57,0.514,0.589,2,-8.249,0.032,0.0658,5.34e-05,0.0862,0.727,115.283
"138","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Trauma","0O7t7lRtESdjd5z01HLzvG","2017-01-22T20:28:01Z",284680,42,0.272,0.702,3,-8.629,0.0341,0.355,0.0568,0.286,0.401,83.845
"139","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Self Control","5RRbTnSvlD5AUYsQ1Cizor","2017-01-22T20:58:24Z",249667,23,0.545,0.21,8,-10.43,0.0337,0.769,0,0.372,0.441,80.058
"140","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Wizard Staff","6f2r0BF9ygsB4N2rqQ9ddg","2017-01-23T17:00:52Z",232240,47,0.619,0.708,0,-5.773,0.0235,0.222,0.00146,0.133,0.38,83.164
"141","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","Namesake","7KPwtMDLXR85DS5K6V6BEO","2017-01-23T23:01:06Z",187199,38,0.35,0.833,9,-7.688,0.0362,0.00595,0.00274,0.385,0.35,81.526
"142","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","As We Proceed","3anOLstTVypgnV5yVNLmc7","2017-01-24T22:41:12Z",260069,56,0.61,0.83,1,-2.974,0.0636,0.0168,0.0119,0.0927,0.414,109.946
"143","Jan2017","6AO31Sf8VKs2CW2SSRBGMe","mark.rossi.06","PTP","6O5CR9nBsr8lJZajascWxi","2017-01-29T23:56:09Z",172026,37,0.649,0.878,11,-3.619,0.0471,0.00909,0.000159,0.141,0.802,105.892
"144","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Fill The Void","4cieRtd3nCxideC8lesgis","2016-11-02T03:12:39Z",208000,49,0.335,0.475,6,-7.946,0.0961,0.493,0.000236,0.11,0.0665,179.919
"145","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Speedracer","6sgLdKmIanffJuDasoyPEU","2016-11-03T21:08:04Z",240000,44,0.726,0.672,10,-5.505,0.164,0.269,1.29e-05,0.0813,0.424,105.997
"146","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Hush","2hup7lQB1vMfVTemkfljLR","2016-11-04T03:00:49Z",319124,50,0.622,0.752,4,-6.964,0.124,0.189,0.0124,0.0443,0.576,126.047
"147","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Changes","1fgRtTPG5apeQ74mzeT3yL","2016-11-08T15:24:18Z",234800,48,0.569,0.566,10,-7.01,0.083,0.0596,2.19e-06,0.113,0.309,79.844
"148","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Old School Melody","5I6bapsIRGGYaK0TitT3KN","2016-11-08T19:29:25Z",259986,38,0.717,0.577,1,-9.236,0.0517,0.486,0.000161,0.258,0.193,100.983
"149","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","She's Gone","5dFoWIiJ2814hRwMYDcFiU","2016-11-09T23:28:16Z",313373,57,0.523,0.341,4,-14.034,0.0388,0.313,0.000114,0.621,0.36,77.487
"150","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Center States (Idaho)","3L3hPSYtwq6HyVUb91xDsH","2016-11-10T00:33:02Z",356266,18,0.556,0.464,1,-11.281,0.0385,0.693,0.00179,0.0987,0.261,124.962
"151","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Kerala","3AuSogI89rld1KqfUpL3Np","2016-11-11T21:43:31Z",237546,63,0.529,0.739,7,-9.578,0.0718,0.0237,0.607,0.171,0.132,124.75
"152","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","OffOffOff","5oFyFiDVQthHcJUJmL6Q7S","2016-11-14T18:54:44Z",227368,40,0.639,0.717,7,-7.823,0.0851,0.172,0.0723,0.155,0.151,95.073
"153","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Keeping Me Under","1N5zNjjaie1MpYW4oTPqVZ","2016-11-14T19:23:19Z",218926,52,0.795,0.549,2,-7.791,0.088,0.135,0.000109,0.115,0.592,108.012
"154","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Uncertainly","1qyETQ5t2UG76pfqnYOZ6h","2016-11-15T01:42:58Z",303077,37,0.359,0.333,0,-8.939,0.0272,0.174,0.041,0.28,0.286,97.28
"155","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Landed - New Version","4mrVwQQiv8AkXoJWehbWsK","2016-11-15T15:48:48Z",266773,42,0.413,0.684,10,-6.099,0.0291,0.0557,4.76e-05,0.244,0.286,83.199
"156","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Walls to Build","0VMSKpmGtl8b7JJ7Qzw29c","2016-11-16T13:24:38Z",217382,35,0.778,0.553,11,-8.738,0.0427,0.517,0.391,0.113,0.481,133.988
"157","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Had I Known You Better Then","2aoHAxXJYM1sF71NT1cLg0","2016-11-17T02:31:05Z",202093,37,0.517,0.409,5,-15.712,0.0357,0.602,0,0.33,0.624,88.611
"158","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","From Now On","1KuVrW8v13eJhLKS6y8mjp","2016-11-17T03:23:26Z",198120,30,0.568,0.614,0,-8.187,0.0382,0.342,0.829,0.11,0.532,178.039
"159","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Current Carry","4sd62NN6GuS6m0BZ3vNSn3","2016-11-17T03:26:35Z",234760,43,0.858,0.777,7,-8.613,0.0909,0.096,0.777,0.0605,0.962,90.66
"160","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Time Flies By","4rURXGBahIBUd7U627tSpL","2016-11-17T05:10:36Z",194133,25,0.739,0.453,6,-14.295,0.0367,0.671,0.0101,0.107,0.56,132.085
"161","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Rent Party","0IzlyXWvtdlsfHiJgwr3Jh","2016-11-17T21:25:10Z",238706,35,0.558,0.766,0,-5.728,0.0387,0.0627,0.749,0.131,0.964,89.638
"162","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","So Good to See You","4bpbzN150ZUg3BakHfkcRu","2016-11-18T17:31:47Z",296000,32,0.793,0.671,1,-4.581,0.0412,0.0411,0.801,0.0734,0.806,119.994
"163","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Everything Is Happening Today","0tHrNKbNzWJ2nXQOszImjQ","2016-11-18T21:10:12Z",240253,34,0.506,0.607,8,-10.671,0.0366,0.499,0.000592,0.106,0.715,155.026
"164","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","The Joke","641hzZTDMukcGRweBA2P8F","2016-11-18T21:27:43Z",192346,29,0.645,0.722,5,-8.868,0.0266,0.0204,0.311,0.179,0.872,140.048
"165","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Birthplace","5bcbV8sBrWPMFqXXnQQsk1","2016-11-18T23:03:14Z",252053,31,0.544,0.677,8,-10.078,0.0376,0.0827,0.0445,0.131,0.91,179.842
"166","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Cocoon","39bpQHvHkE0K7UUD2HL9oI","2016-11-20T05:49:56Z",254013,60,0.732,0.708,10,-5.978,0.0324,0.0715,0.000161,0.0824,0.739,114.033
"167","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","309","6cV43RzcqQMmA48Y8heq3A","2016-11-22T00:03:28Z",258364,41,0.652,0.388,5,-12.205,0.0393,0.676,0.000123,0.09,0.521,90.018
"168","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Truth Lies Low","3Z3dOgxFctCDTfwWL71sY5","2016-11-22T00:22:36Z",328813,44,0.696,0.456,10,-11.315,0.0488,0.708,0.0839,0.0939,0.631,91.115
"169","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Fairytale","4F0ptEqZa9ZbTu8t4g5FuR","2016-11-22T03:34:51Z",256000,55,0.765,0.811,7,-9.235,0.0309,0.0809,0.188,0.101,0.931,106.028
"170","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","This Fine Social Scene","6nRvSJn5BMSHhrvjoR2lri","2016-11-23T02:00:31Z",272240,33,0.52,0.534,9,-9.647,0.0273,0.0299,0.025,0.103,0.517,170.77
"171","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","waves - Tame Impala Remix","3lB0GMiI5KxDbTOG8V3bOx","2016-11-23T03:23:57Z",253346,65,0.529,0.894,2,-3.599,0.0412,0.308,5.38e-06,0.254,0.53,108.024
"172","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Furr","6n1zT8W5EaIYvWIT2DyROL","2016-11-23T13:56:55Z",247506,61,0.571,0.518,2,-9.57,0.0523,0.475,0,0.131,0.506,91.725
"173","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","To the Moon and Beyond","7HOcP8cH5XgKgBYiEYKBT3","2016-11-23T14:13:33Z",204099,18,0.484,0.193,9,-13.143,0.0325,0.696,0.789,0.102,0.0711,87.04
"174","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","The Story I Heard","01nW6MdZU2KYjkYovWpjq6","2016-11-23T14:25:07Z",273413,53,0.739,0.443,1,-13.002,0.0266,0.57,0.000895,0.0798,0.504,95.538
"175","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Under Cover","5w74AmNJ7gXjxRHEbjA5bn","2016-11-23T15:02:15Z",369800,15,0.691,0.753,1,-6.286,0.0288,0.0551,0.663,0.129,0.853,115.007
"176","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Thoughts Of Mary Jane","0KKBcAuDDo0Cbm6pWJOOe4","2016-11-26T02:53:39Z",218786,18,0.643,0.297,2,-15.676,0.0322,0.832,0.063,0.165,0.683,114.101
"177","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Three Hours - Alternate Version","4NmSSdm6mKCegjAQg8lrY4","2016-11-26T03:04:07Z",311746,16,0.744,0.228,7,-16.269,0.0516,0.918,0.509,0.115,0.33,119.504
"178","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","You're Too Weird","33ezCcBwVw2SsAvOsFyJSG","2016-11-26T06:17:22Z",226120,47,0.682,0.837,7,-7.902,0.0374,0.0421,0.313,0.322,0.898,79.598
"179","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","The Desert Babbler","1X0mseEKRtcotfixQOCNR3","2016-11-26T06:21:38Z",207160,51,0.51,0.631,6,-8.921,0.0371,0.228,0.00794,0.338,0.618,88.832
"180","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Heartbeats","11X4Gw3T4hoktVruLgTnm1","2016-11-26T22:49:05Z",160240,69,0.552,0.15,3,-16.746,0.0347,0.974,0.731,0.0698,0.311,87.485
"181","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Union Blanket","0pyHTWGz4tWKIT0QaSeS6L","2016-11-26T23:55:28Z",319173,27,0.65,0.579,4,-7.406,0.0267,0.755,0.339,0.113,0.391,80.511
"182","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Lazy Eye","04foRWB6k5hFJRTRIuVE5h","2016-11-27T00:05:07Z",330360,24,0.543,0.0958,0,-12.668,0.0385,0.907,0.0284,0.0998,0.0595,79.794
"183","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Slipping Through The Sensors","291cjLkylWKGiaOtXCxdph","2016-11-27T01:07:47Z",292520,32,0.584,0.457,0,-9.43,0.0262,0.215,0.501,0.185,0.348,123.164
"184","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Shadow People","209g8XrYu3ov4Wt4bRk2Yw","2016-11-27T01:25:13Z",253093,48,0.434,0.707,7,-5.472,0.0399,0.119,0,0.0997,0.475,176.612
"185","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","v","1xJKjdhcicfxFgctB7ijS8","2016-11-27T17:16:43Z",148279,44,0.662,0.532,5,-7.111,0.0633,0.387,0.72,0.0496,0.434,99.8
"186","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Brothers","4sENG1e04yCPlmIhT1CL9b","2016-11-27T18:55:45Z",248346,34,0.714,0.616,4,-7.309,0.0361,0.0103,0.301,0.367,0.433,130.013
"187","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Flow","6ZlolHAQKomJuKg4n5qOAP","2016-11-27T19:07:58Z",463520,50,0.44,0.63,7,-8.319,0.0512,0.241,7.95e-05,0.137,0.0394,125.557
"188","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Chinese Translation","7IJlk42gDKt5dfSSLwtEsp","2016-11-27T19:41:00Z",238600,53,0.555,0.726,2,-8.939,0.0368,0.152,0.000178,0.148,0.518,107.719
"189","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","The Keys","6ikh8e4YxgOlb11LWUaBp4","2016-11-28T15:51:32Z",217066,49,0.782,0.478,0,-11.132,0.0671,0.511,0.0117,0.131,0.707,94.997
"190","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Cocaine","4kr3l1fAE5gkjxkbE7WU65","2016-11-28T16:30:57Z",185136,48,0.655,0.899,11,-4.869,0.0476,0.0202,0.186,0.394,0.824,101.503
"191","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Wings","67ChP2tyLa1NABp3fifvBc","2016-12-03T21:33:51Z",246527,46,0.652,0.828,8,-4.869,0.0955,0.489,0,0.11,0.269,112.521
"192","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Seminole","2EE4pMWgbed1cQgLP8t2H1","2016-12-07T00:14:41Z",256530,41,0.755,0.532,4,-8.061,0.126,0.458,0.000504,0.0759,0.561,97.998
"193","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Trippin'","4czsCxylJvXHIuuea01Vka","2016-12-07T00:26:15Z",348518,35,0.717,0.816,0,-9.327,0.0345,0.26,0.938,0.0888,0.656,99.954
"194","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Trying To Reach You","5oJ4KgYPvIxNwHJcHOQrtS","2016-12-07T00:29:27Z",223666,44,0.75,0.613,0,-7.622,0.0471,0.439,0.00189,0.0867,0.558,101.984
"195","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","We Were Freaks","2LJzg97NolpPDNl56g7Nfd","2016-12-08T02:19:40Z",232854,33,0.516,0.644,11,-9.028,0.0413,0.00787,0.000142,0.452,0.307,134.035
"196","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Magnet","2bHrYYQMxw1Is8NrsutriR","2016-12-08T02:39:18Z",192071,36,0.646,0.407,11,-10.637,0.0271,0.0991,0.0554,0.112,0.504,92.027
"197","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Comeback Story","0vsuDbZZ7llAd299f0xxc3","2016-12-08T23:33:37Z",239053,59,0.464,0.738,9,-7.304,0.0413,0.0262,0.00202,0.143,0.375,119.764
"198","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Neighbors","0utlOiJy2weVl9WTkcEWHy","2016-12-09T21:38:07Z",216520,80,0.894,0.284,11,-13.002,0.33,0.358,0.000487,0.11,0.413,138.944
"199","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Foldin Clothes","77IAeEz8LEchPN8UNjaTJ2","2016-12-09T21:41:42Z",316920,70,0.713,0.496,7,-10.045,0.311,0.218,0.000237,0.0761,0.607,162.039
"200","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","D.R.U.G.S.","09avKKLKXaJcbeaGTmLCOs","2016-12-09T22:50:29Z",356832,61,0.715,0.447,10,-10.523,0.166,0.216,0.00107,0.249,0.426,131.99
"201","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Vanilla Sky","2t7oPnEGqCK6T3sNesU6II","2016-12-10T02:05:27Z",321000,46,0.487,0.786,9,-6.023,0.0884,0.0518,3.54e-06,0.534,0.35,139.851
"202","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Lightweight","3dS8rAzJDPF2Eequ6xtiqy","2016-12-10T16:29:08Z",207775,34,0.744,0.625,11,-6.353,0.0287,0.0276,0.0502,0.201,0.719,102.891
"203","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","El Aguafiesta","14CMVglpL5PFp4ynHKHcHI","2016-12-13T01:23:57Z",369573,10,0.766,0.898,9,-9.765,0.0571,0.0585,0.809,0.551,0.848,120.039
"204","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Drive by Fires","7AC8RI4nLMhLdgnpwmafgU","2016-12-13T14:38:03Z",268348,35,0.536,0.319,9,-10.189,0.0631,0.9,8.2e-05,0.104,0.3,180.111
"205","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","All Things You Are","5fIHAoQdqOUruJJHAswxQ5","2016-12-13T23:47:18Z",250293,25,0.252,0.308,4,-12.379,0.0315,0.869,7e-04,0.141,0.542,187.672
"206","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Mind State","12wo5GXCjkuENOBwtcS1td","2016-12-14T20:53:37Z",151130,23,0.481,0.747,7,-11.94,0.504,0.00605,0.0075,0.433,0.414,92.444
"207","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Invest","1eUgL4M7FY274UVIwojVJL","2016-12-19T23:54:56Z",270706,43,0.612,0.673,0,-11.483,0.0423,0.369,0.0782,0.107,0.246,79.009
"208","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Cold Lips","7HQZtgwjtoyT3q9c8BjMHY","2016-12-20T00:44:46Z",217826,36,0.541,0.886,7,-4.655,0.0335,0.00459,0.15,0.291,0.493,112.292
"209","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","In the Darkness","11ufUsNbzOBxs3FIjNBLzC","2016-12-20T12:20:57Z",121013,0,0.361,0.87,9,-6.019,0.0417,0.304,0.0119,0.111,0.452,173.24
"210","November/December 2016","2wgiHFvChwdRhBaJTe6G0C","mark.rossi.06","Post-War","099SPQGafjikayzj2B7G15","2016-12-21T00:42:24Z",295360,36,0.612,0.0947,2,-19.335,0.0645,0.919,0.852,0.104,0.353,139.224
